,date,location,ratio
84094,2020/8/16,Alabama,0.002344666
83984,2020/8/17,Alabama,0.047285464
83874,2020/8/18,Alabama,0.008106116
83764,2020/8/19,Alabama,0.007162041
83654,2020/8/20,Alabama,0.030895984
83544,2020/8/21,Alabama,0.018596788
83434,2020/8/22,Alabama,0.016666667
83324,2020/8/23,Alabama,0.003787879
83214,2020/8/24,Alabama,0.006666667
83104,2020/8/25,Alabama,0.02443609
82994,2020/8/26,Alabama,0.003976143
82884,2020/8/27,Alabama,0.017524025
82774,2020/8/28,Alabama,0.026678141
82664,2020/8/29,Alabama,0.026408451
82554,2020/8/30,Alabama,0.007429421
82444,2020/8/31,Alabama,0.024301337
82334,2020/9/1,Alabama,0.011553273
82224,2020/9/2,Alabama,0.027287319
82114,2020/9/3,Alabama,0.015296367
82004,2020/9/4,Alabama,0.029783394
81894,2020/9/5,Alabama,0.006382979
81784,2020/9/6,Alabama,0.001956947
81674,2020/9/7,Alabama,0
81564,2020/9/8,Alabama,0.001579779
81454,2020/9/9,Alabama,0.009864365
81344,2020/9/10,Alabama,0.013937282
81234,2020/9/11,Alabama,0.028119508
81124,2020/9/12,Alabama,0.018027572
81014,2020/9/13,Alabama,0.000901713
80904,2020/9/14,Alabama,0.005681818
80794,2020/9/15,Alabama,0.045649073
80684,2020/9/16,Alabama,0.005393743
80574,2020/9/17,Alabama,0.013432836
80464,2020/9/18,Alabama,0.024412297
80354,2020/9/19,Alabama,0.006917756
80244,2020/9/20,Alabama,0
80134,2020/9/21,Alabama,0.002444988
80024,2020/9/22,Alabama,0.02238806
79914,2020/9/23,Alabama,0.054481547
79804,2020/9/24,Alabama,0.017094017
79694,2020/9/25,Alabama,-0.006117455
79584,2020/9/26,Alabama,0.010718114
79474,2020/9/27,Alabama,0.001369863
79364,2020/9/28,Alabama,-0.001510574
79254,2020/9/29,Alabama,0.028021016
79144,2020/9/30,Alabama,0.02005231
79034,2020/10/1,Alabama,0.007670182
78924,2020/10/2,Alabama,0.002096436
78814,2020/10/3,Alabama,0.004756243
78704,2020/10/4,Alabama,0
78594,2020/10/5,Alabama,0.001838235
78484,2020/10/6,Alabama,0.027486911
78374,2020/10/7,Alabama,0.022316684
78264,2020/10/8,Alabama,0.064631957
78154,2020/10/9,Alabama,0.010738255
78044,2020/10/10,Alabama,0.010367578
77934,2020/10/11,Alabama,0
77824,2020/10/12,Alabama,0.001362398
77714,2020/10/13,Alabama,0
77604,2020/10/14,Alabama,0.052295918
77494,2020/10/15,Alabama,0.042194093
77384,2020/10/16,Alabama,0.024752475
77274,2020/10/17,Alabama,0.001552795
77164,2020/10/18,Alabama,0
77054,2020/10/19,Alabama,0.001164144
76944,2020/10/20,Alabama,0.015340364
76834,2020/10/21,Alabama,0.020069808
76724,2020/10/22,Alabama,0.010791367
76614,2020/10/23,Alabama,0.004153686
76504,2020/10/24,Alabama,0.002966102
76394,2020/10/25,Alabama,0
76284,2020/10/26,Alabama,0
76174,2020/10/27,Alabama,0.023318386
76064,2020/10/28,Alabama,0.014972419
75954,2020/10/29,Alabama,0.002079002
75844,2020/10/30,Alabama,0.013363029
75734,2020/10/31,Alabama,0.019564002
75624,2020/11/1,Alabama,0.003529412
75514,2020/11/2,Alabama,0
75404,2020/11/3,Alabama,0.013500482
75294,2020/11/4,Alabama,0.010281385
75184,2020/11/5,Alabama,0.014482259
75074,2020/11/6,Alabama,0.014781491
74964,2020/11/7,Alabama,0.018665158
74854,2020/11/8,Alabama,0.001659751
74744,2020/11/9,Alabama,0
74634,2020/11/10,Alabama,0.021052632
74524,2020/11/11,Alabama,0.039130435
74414,2020/11/12,Alabama,0.006
74304,2020/11/13,Alabama,0.006040268
74194,2020/11/14,Alabama,0.006738544
74084,2020/11/15,Alabama,0.001010611
73974,2020/11/16,Alabama,0.00070922
73864,2020/11/17,Alabama,0.032178218
73754,2020/11/18,Alabama,0.017437453
73644,2020/11/19,Alabama,0.02970297
73534,2020/11/20,Alabama,0.012992286
73424,2020/11/21,Alabama,0.002569593
73314,2020/11/22,Alabama,0
73204,2020/11/23,Alabama,0.001270648
73094,2020/11/24,Alabama,0.004667864
72984,2020/11/25,Alabama,0.024459845
72874,2020/11/26,Alabama,0.015157257
72764,2020/11/27,Alabama,0
72654,2020/11/28,Alabama,0
72544,2020/11/29,Alabama,0.002236136
72434,2020/11/30,Alabama,0.00043573
72324,2020/12/1,Alabama,0.017772512
72214,2020/12/2,Alabama,0.018584521
72104,2020/12/3,Alabama,0.018408383
71994,2020/12/4,Alabama,0.014322917
71884,2020/12/5,Alabama,0.013569322
71774,2020/12/6,Alabama,0.005244755
71664,2020/12/7,Alabama,0.00127551
71554,2020/12/8,Alabama,0.011271416
71444,2020/12/9,Alabama,0.012208972
71334,2020/12/10,Alabama,0.010348469
71224,2020/12/11,Alabama,0.013495977
71114,2020/12/12,Alabama,0.003935071
71004,2020/12/13,Alabama,0
70894,2020/12/14,Alabama,0
70784,2020/12/15,Alabama,0.006047279
70674,2020/12/16,Alabama,0.018018018
70564,2020/12/17,Alabama,0.011927583
70454,2020/12/18,Alabama,0.007853403
70344,2020/12/19,Alabama,0.022032694
70234,2020/12/20,Alabama,0
70124,2020/12/21,Alabama,0
70014,2020/12/22,Alabama,0.012653143
69904,2020/12/23,Alabama,0.028373266
69794,2020/12/24,Alabama,0.021030246
69684,2020/12/25,Alabama,0.001103448
69574,2020/12/26,Alabama,0.004844961
69464,2020/12/27,Alabama,0.002764977
69354,2020/12/28,Alabama,0.009255178
69244,2020/12/29,Alabama,0.006398771
69134,2020/12/30,Alabama,0.007376396
69024,2020/12/31,Alabama,0.012029051
68914,2021/1/1,Alabama,0.00995355
68804,2021/1/2,Alabama,0
68694,2021/1/3,Alabama,0.000403877
68584,2021/1/4,Alabama,0.002313744
68474,2021/1/5,Alabama,0.001455075
68364,2021/1/6,Alabama,0.023524287
68254,2021/1/7,Alabama,0.017043203
68144,2021/1/8,Alabama,0.021949773
68034,2021/1/9,Alabama,0.022208513
67924,2021/1/10,Alabama,0.012727273
67814,2021/1/11,Alabama,0.006190476
67704,2021/1/12,Alabama,0.058731809
67594,2021/1/13,Alabama,0.059421671
67484,2021/1/14,Alabama,0.051560758
67374,2021/1/15,Alabama,0.028862479
67264,2021/1/16,Alabama,0.028227085
67154,2021/1/17,Alabama,0.000521648
67044,2021/1/18,Alabama,0.000699301
66934,2021/1/19,Alabama,0.001988072
66824,2021/1/20,Alabama,0.050449871
66714,2021/1/21,Alabama,0.033321763
66604,2021/1/22,Alabama,0.030132357
66494,2021/1/23,Alabama,0.050968703
66384,2021/1/24,Alabama,0.001736111
66274,2021/1/25,Alabama,0.001087548
66164,2021/1/26,Alabama,0.080689655
66054,2021/1/27,Alabama,0.08687441
65944,2021/1/28,Alabama,0.046052632
65834,2021/1/29,Alabama,0.079353933
65724,2021/1/30,Alabama,0
65614,2021/1/31,Alabama,0.030071481
65504,2021/2/1,Alabama,0
65394,2021/2/2,Alabama,0.099133782
65284,2021/2/3,Alabama,0.145892351
65174,2021/2/4,Alabama,0.058547163
65064,2021/2/5,Alabama,0.056149733
64954,2021/2/6,Alabama,0.032128514
64844,2021/2/7,Alabama,0.001798561
64734,2021/2/8,Alabama,0.008648649
64624,2021/2/9,Alabama,0.042488619
64514,2021/2/10,Alabama,0.220556745
64404,2021/2/11,Alabama,0.088489687
64294,2021/2/12,Alabama,0.144940747
64184,2021/2/13,Alabama,0.052144659
64074,2021/2/14,Alabama,0
63964,2021/2/15,Alabama,0.002967359
63854,2021/2/16,Alabama,0.014722537
63744,2021/2/17,Alabama,0.13107511
63634,2021/2/18,Alabama,0.065108514
63524,2021/2/19,Alabama,0.175914994
63414,2021/2/20,Alabama,0.021963824
63304,2021/2/21,Alabama,0.002333722
63194,2021/2/22,Alabama,0
63084,2021/2/23,Alabama,0.046799725
62974,2021/2/24,Alabama,0.067361668
62864,2021/2/25,Alabama,0.097752809
62754,2021/2/26,Alabama,0.051420839
62644,2021/2/27,Alabama,0.073141487
62534,2021/2/28,Alabama,-0.001757469
62424,2021/3/1,Alabama,0.003868472
62314,2021/3/2,Alabama,0.09202454
62204,2021/3/3,Alabama,0.013904135
62094,2021/3/4,Alabama,0.070498915
61984,2021/3/5,Alabama,0.034525277
61874,2021/3/6,Alabama,0.051526718
61764,2021/3/7,Alabama,-0.00245098
61654,2021/3/8,Alabama,0
61544,2021/3/9,Alabama,0.072519084
61434,2021/3/10,Alabama,0.046035806
61324,2021/3/11,Alabama,0.060115607
61214,2021/3/12,Alabama,0.055803571
61104,2021/3/13,Alabama,0.047138047
60994,2021/3/14,Alabama,0
60884,2021/3/15,Alabama,0.000438982
60774,2021/3/16,Alabama,0.016393443
60664,2021/3/17,Alabama,0.034255599
60554,2021/3/18,Alabama,0.048951049
60444,2021/3/19,Alabama,0.064030132
60334,2021/3/20,Alabama,0.021653543
60224,2021/3/21,Alabama,0
60114,2021/3/22,Alabama,0
60004,2021/3/23,Alabama,1.4
59894,2021/3/24,Alabama,0.040130152
59784,2021/3/25,Alabama,0.039812646
59674,2021/3/26,Alabama,0.042986425
59564,2021/3/27,Alabama,0.006097561
59454,2021/3/28,Alabama,0
59344,2021/3/29,Alabama,0
59234,2021/3/30,Alabama,0.002770083
59124,2021/3/31,Alabama,0.066176471
59014,2021/4/1,Alabama,-0.00209205
58904,2021/4/2,Alabama,0.135
58794,2021/4/3,Alabama,0.085959885
58684,2021/4/4,Alabama,0
58574,2021/4/5,Alabama,0.009174312
58464,2021/4/6,Alabama,0.071428571
58354,2021/4/7,Alabama,0
58244,2021/4/8,Alabama,0.049568966
