,date,location,ratio
79014,2020/10/2,Tennessee,0.014828545
78904,2020/10/3,Tennessee,0.037815126
78794,2020/10/4,Tennessee,0.011494253
78684,2020/10/5,Tennessee,0.008543358
78574,2020/10/6,Tennessee,0.014510278
78464,2020/10/7,Tennessee,0.010349926
78354,2020/10/8,Tennessee,0.030823648
78244,2020/10/9,Tennessee,0.016688062
78134,2020/10/10,Tennessee,0.015254237
78024,2020/10/11,Tennessee,0.004909984
77914,2020/10/12,Tennessee,0.00248315
77804,2020/10/13,Tennessee,0.019524618
77694,2020/10/14,Tennessee,0.019219569
77584,2020/10/15,Tennessee,0.015801354
77474,2020/10/16,Tennessee,0.014784946
77364,2020/10/17,Tennessee,0.011159825
77254,2020/10/18,Tennessee,0.003574265
77144,2020/10/19,Tennessee,0.003820439
77034,2020/10/20,Tennessee,0.018336608
76924,2020/10/21,Tennessee,0.00954033
76814,2020/10/22,Tennessee,0.018696311
76704,2020/10/23,Tennessee,0.017006803
76594,2020/10/24,Tennessee,0.009287926
76484,2020/10/25,Tennessee,0.011456135
76374,2020/10/26,Tennessee,0.011989343
76264,2020/10/27,Tennessee,0.022821577
76154,2020/10/28,Tennessee,0.012785742
76044,2020/10/29,Tennessee,0.008136697
75934,2020/10/30,Tennessee,0.029942418
75824,2020/10/31,Tennessee,0.009428033
75714,2020/11/1,Tennessee,0
75604,2020/11/2,Tennessee,0.009552923
75494,2020/11/3,Tennessee,0.040494938
75384,2020/11/4,Tennessee,0.008050089
75274,2020/11/5,Tennessee,0.013023256
75164,2020/11/6,Tennessee,0.019596542
75054,2020/11/7,Tennessee,0.011134308
74944,2020/11/8,Tennessee,0.001440922
74834,2020/11/9,Tennessee,0.002820377
74724,2020/11/10,Tennessee,0.031328954
74614,2020/11/11,Tennessee,0.024539877
74504,2020/11/12,Tennessee,0.00756859
74394,2020/11/13,Tennessee,0.017246099
74284,2020/11/14,Tennessee,0.005602869
74174,2020/11/15,Tennessee,0.003028144
74064,2020/11/16,Tennessee,0.003733831
73954,2020/11/17,Tennessee,0.037438958
73844,2020/11/18,Tennessee,0.011638317
73734,2020/11/19,Tennessee,0.027392387
73624,2020/11/20,Tennessee,0.021449275
73514,2020/11/21,Tennessee,0.001663498
73404,2020/11/22,Tennessee,0.012606005
73294,2020/11/23,Tennessee,0.009513742
73184,2020/11/24,Tennessee,0.049929677
73074,2020/11/25,Tennessee,0.037546934
72964,2020/11/26,Tennessee,0.013537676
72854,2020/11/27,Tennessee,0.001692866
72744,2020/11/28,Tennessee,0.002194701
72634,2020/11/29,Tennessee,0.00376197
72524,2020/11/30,Tennessee,0.006050243
72414,2020/12/1,Tennessee,0.006824713
72304,2020/12/2,Tennessee,0.012702366
72194,2020/12/3,Tennessee,0.024972856
72084,2020/12/4,Tennessee,0.022011121
71974,2020/12/5,Tennessee,0.006016598
71864,2020/12/6,Tennessee,0.014352211
71754,2020/12/7,Tennessee,0.008196721
71644,2020/12/8,Tennessee,0.016821147
71534,2020/12/9,Tennessee,0.007854066
71424,2020/12/10,Tennessee,0.011947431
71314,2020/12/11,Tennessee,0.012478729
71204,2020/12/12,Tennessee,0.011602034
71094,2020/12/13,Tennessee,0.005926776
70984,2020/12/14,Tennessee,0.007984441
70874,2020/12/15,Tennessee,0.009150163
70764,2020/12/16,Tennessee,0.004865063
70654,2020/12/17,Tennessee,0.019488566
70544,2020/12/18,Tennessee,0.011310646
70434,2020/12/19,Tennessee,0.013355593
70324,2020/12/20,Tennessee,0.004743916
70214,2020/12/21,Tennessee,0.00701565
70104,2020/12/22,Tennessee,0.030715935
69994,2020/12/23,Tennessee,0.014138326
69884,2020/12/24,Tennessee,0.01010101
69774,2020/12/25,Tennessee,0
69664,2020/12/26,Tennessee,0.003013258
69554,2020/12/27,Tennessee,0.02259332
69444,2020/12/28,Tennessee,0.020886981
69334,2020/12/29,Tennessee,0.025840336
69224,2020/12/30,Tennessee,0.011344491
69114,2020/12/31,Tennessee,0.016007841
69004,2021/1/1,Tennessee,0
68894,2021/1/2,Tennessee,0.003684555
68784,2021/1/3,Tennessee,0.013646702
68674,2021/1/4,Tennessee,0.03621678
68564,2021/1/5,Tennessee,0.019053118
68454,2021/1/6,Tennessee,0.01408805
68344,2021/1/7,Tennessee,0.010969638
68234,2021/1/8,Tennessee,0.017315418
68124,2021/1/9,Tennessee,0.013186472
68014,2021/1/10,Tennessee,0.011737429
67904,2021/1/11,Tennessee,0.01880141
67794,2021/1/12,Tennessee,0.03793193
67684,2021/1/13,Tennessee,0.030177378
67574,2021/1/14,Tennessee,0.017067654
67464,2021/1/15,Tennessee,0.015430267
67354,2021/1/16,Tennessee,0.009235395
67244,2021/1/17,Tennessee,0.008674699
67134,2021/1/18,Tennessee,0.014487228
67024,2021/1/19,Tennessee,0.016334661
66914,2021/1/20,Tennessee,0.021361153
66804,2021/1/21,Tennessee,0.035973229
66694,2021/1/22,Tennessee,0.02376502
66584,2021/1/23,Tennessee,0.012553582
66474,2021/1/24,Tennessee,0.017145306
66364,2021/1/25,Tennessee,0.071428571
66254,2021/1/26,Tennessee,0.052544704
66144,2021/1/27,Tennessee,0.06262876
66034,2021/1/28,Tennessee,0.041345764
65924,2021/1/29,Tennessee,0.009866103
65814,2021/1/30,Tennessee,0.05377405
65704,2021/1/31,Tennessee,0.029110936
65594,2021/2/1,Tennessee,0.047929269
65484,2021/2/2,Tennessee,0.071815052
65374,2021/2/3,Tennessee,0.071505376
65264,2021/2/4,Tennessee,0.056833559
65154,2021/2/5,Tennessee,0.081267777
65044,2021/2/6,Tennessee,0.021649869
64934,2021/2/7,Tennessee,0.00254972
64824,2021/2/8,Tennessee,0.046004843
64714,2021/2/9,Tennessee,0.041311475
64604,2021/2/10,Tennessee,0.037433155
64494,2021/2/11,Tennessee,0.042486583
64384,2021/2/12,Tennessee,0.037447989
64274,2021/2/13,Tennessee,0.004945055
64164,2021/2/14,Tennessee,0.02137931
64054,2021/2/15,Tennessee,0.002123142
63944,2021/2/16,Tennessee,0.015488867
63834,2021/2/17,Tennessee,0.032119914
63724,2021/2/18,Tennessee,0.066055046
63614,2021/2/19,Tennessee,0.005363985
63504,2021/2/20,Tennessee,0.045698925
63394,2021/2/21,Tennessee,0.017391304
63284,2021/2/22,Tennessee,0.016478751
63174,2021/2/23,Tennessee,0.036431227
