,date,location,ratio
28712,2021/12/31,Louisiana,0
28600,2022/1/1,Louisiana,0
28488,2022/1/2,Louisiana,0
28376,2022/1/3,Louisiana,0.000481371
28264,2022/1/4,Louisiana,0.001829925
28152,2022/1/5,Louisiana,0.000865135
28040,2022/1/6,Louisiana,0.000781416
27928,2022/1/7,Louisiana,0.001080935
27816,2022/1/8,Louisiana,0
27704,2022/1/9,Louisiana,0
27592,2022/1/10,Louisiana,0.000654743
27480,2022/1/11,Louisiana,0.002321114
27368,2022/1/12,Louisiana,0.000795816
27256,2022/1/13,Louisiana,0.000736673
27144,2022/1/14,Louisiana,0.000706314
27032,2022/1/15,Louisiana,0
26920,2022/1/16,Louisiana,0
26808,2022/1/17,Louisiana,0
26696,2022/1/18,Louisiana,0.001991416
26584,2022/1/19,Louisiana,0.004434397
26472,2022/1/20,Louisiana,0.002883641
26360,2022/1/21,Louisiana,0.004123919
26248,2022/1/22,Louisiana,0
26136,2022/1/23,Louisiana,0
26024,2022/1/24,Louisiana,0.003055674
25912,2022/1/25,Louisiana,0.012650378
25800,2022/1/26,Louisiana,0.000773064
25688,2022/1/27,Louisiana,0.006206259
25576,2022/1/28,Louisiana,0.008342451
25464,2022/1/29,Louisiana,0
25352,2022/1/30,Louisiana,0
25240,2022/1/31,Louisiana,0.004265027
25128,2022/2/1,Louisiana,0.014802284
25016,2022/2/2,Louisiana,0.007592859
24904,2022/2/3,Louisiana,0.01119403
24792,2022/2/4,Louisiana,0.008887654
24680,2022/2/5,Louisiana,0
24568,2022/2/6,Louisiana,0
24456,2022/2/7,Louisiana,0.006569043
24344,2022/2/8,Louisiana,0.024390244
24232,2022/2/9,Louisiana,0.020635576
24120,2022/2/10,Louisiana,0.026499816
24008,2022/2/11,Louisiana,0.012696291
23896,2022/2/12,Louisiana,0
23784,2022/2/13,Louisiana,0
23672,2022/2/14,Louisiana,0.01349128
23560,2022/2/15,Louisiana,0.026332691
23448,2022/2/16,Louisiana,0.032951289
23336,2022/2/17,Louisiana,0.026175214
23224,2022/2/18,Louisiana,0.039101498
23112,2022/2/19,Louisiana,0
23000,2022/2/20,Louisiana,0
22888,2022/2/21,Louisiana,0.032035485
22776,2022/2/22,Louisiana,0.033672173
22664,2022/2/23,Louisiana,0.040582726
22552,2022/2/24,Louisiana,0.026567481
22440,2022/2/25,Louisiana,0.035928144
22328,2022/2/26,Louisiana,0
22216,2022/2/27,Louisiana,0
22104,2022/2/28,Louisiana,0
21992,2022/3/1,Louisiana,0
21880,2022/3/2,Louisiana,0.048332199
21768,2022/3/3,Louisiana,0.05601318
21656,2022/3/4,Louisiana,0.129518072
21544,2022/3/5,Louisiana,0
21432,2022/3/6,Louisiana,0
21320,2022/3/7,Louisiana,0.057943925
21208,2022/3/8,Louisiana,0.08115942
21096,2022/3/9,Louisiana,0.046116505
20984,2022/3/10,Louisiana,0.172413793
20872,2022/3/11,Louisiana,0.176056338
20760,2022/3/12,Louisiana,0
20648,2022/3/13,Louisiana,0
20536,2022/3/14,Louisiana,0.048417132
20424,2022/3/15,Louisiana,0.161572052
20312,2022/3/16,Louisiana,0.052631579
20200,2022/3/17,Louisiana,0.114130435
20088,2022/3/18,Louisiana,0.073170732
19976,2022/3/19,Louisiana,0
19864,2022/3/20,Louisiana,0
19752,2022/3/21,Louisiana,0.080645161
19640,2022/3/22,Louisiana,0.12244898
19528,2022/3/23,Louisiana,0.067484663
19416,2022/3/24,Louisiana,0.166666667
19304,2022/3/25,Louisiana,0.064705882
19192,2022/3/26,Louisiana,0
19080,2022/3/27,Louisiana,0
18968,2022/3/28,Louisiana,0.050505051
18856,2022/3/29,Louisiana,0.214285714
18744,2022/3/30,Louisiana,0.100775194
18632,2022/3/31,Louisiana,0.060606061
18520,2022/4/1,Louisiana,0.120879121
18408,2022/4/2,Louisiana,0
18296,2022/4/3,Louisiana,0
18184,2022/4/4,Louisiana,0.032128514
18072,2022/4/5,Louisiana,0.032520325
17960,2022/4/6,Louisiana,0.036866359
17848,2022/4/7,Louisiana,0.099236641
17736,2022/4/8,Louisiana,0.016260163
17624,2022/4/9,Louisiana,0
17512,2022/4/10,Louisiana,0
17400,2022/4/11,Louisiana,0.025773196
17288,2022/4/12,Louisiana,0.015151515
17176,2022/4/13,Louisiana,0.021818182
17064,2022/4/14,Louisiana,0.005952381
16952,2022/4/15,Louisiana,0
16840,2022/4/16,Louisiana,0
16728,2022/4/17,Louisiana,0
16616,2022/4/18,Louisiana,0.005524862
16504,2022/4/19,Louisiana,0.043859649
16392,2022/4/20,Louisiana,0.022900763
16280,2022/4/21,Louisiana,0.033333333
16168,2022/4/22,Louisiana,0.013761468
16056,2022/4/23,Louisiana,0
15944,2022/4/24,Louisiana,0
15832,2022/4/25,Louisiana,0.009677419
15720,2022/4/26,Louisiana,0.022641509
15608,2022/4/27,Louisiana,0.015384615
15496,2022/4/28,Louisiana,0.012578616
15384,2022/4/29,Louisiana,0.010752688
15272,2022/4/30,Louisiana,0
15160,2022/5/1,Louisiana,0
15048,2022/5/2,Louisiana,0.025641026
14936,2022/5/3,Louisiana,0.011857708
14824,2022/5/4,Louisiana,0.004926108
14712,2022/5/5,Louisiana,0.005725191
14600,2022/5/6,Louisiana,0.005504587
14488,2022/5/7,Louisiana,0
14376,2022/5/8,Louisiana,0
14264,2022/5/9,Louisiana,0.00931677
14152,2022/5/10,Louisiana,0.001675042
14040,2022/5/11,Louisiana,0.005649718
13928,2022/5/12,Louisiana,0.001131222
13816,2022/5/13,Louisiana,0.005479452
13704,2022/5/14,Louisiana,0
13592,2022/5/15,Louisiana,0
13480,2022/5/16,Louisiana,0.001478197
13368,2022/5/17,Louisiana,0.004499438
13256,2022/5/18,Louisiana,0.004761905
13144,2022/5/19,Louisiana,0.001463058
13032,2022/5/20,Louisiana,0.00351803
12920,2022/5/21,Louisiana,0
12808,2022/5/22,Louisiana,0
12696,2022/5/23,Louisiana,0.001301236
12584,2022/5/24,Louisiana,0.002661934
12472,2022/5/25,Louisiana,0.000646412
12360,2022/5/26,Louisiana,0.001627339
12248,2022/5/27,Louisiana,0.003127443
12136,2022/5/28,Louisiana,0
12024,2022/5/29,Louisiana,0
11912,2022/5/30,Louisiana,0
11800,2022/5/31,Louisiana,0.000387297
11688,2022/6/1,Louisiana,0.002854424
11576,2022/6/2,Louisiana,0.003644315
11464,2022/6/3,Louisiana,0.001979218
11352,2022/6/4,Louisiana,0
11240,2022/6/5,Louisiana,0
11128,2022/6/6,Louisiana,0.00166113
11016,2022/6/7,Louisiana,0.00267666
10904,2022/6/8,Louisiana,0.000642261
10792,2022/6/9,Louisiana,0.002274019
10680,2022/6/10,Louisiana,0.000504796
10568,2022/6/11,Louisiana,0
10456,2022/6/12,Louisiana,0
10344,2022/6/13,Louisiana,0.002171081
10232,2022/6/14,Louisiana,0.000424268
10120,2022/6/15,Louisiana,0.004533679
10008,2022/6/16,Louisiana,0.002034588
9896,2022/6/17,Louisiana,0
9784,2022/6/18,Louisiana,0
9672,2022/6/19,Louisiana,0
9560,2022/6/20,Louisiana,0.00044833
9448,2022/6/21,Louisiana,0.00174703
9336,2022/6/22,Louisiana,0.001269036
9224,2022/6/23,Louisiana,0.002421308
9112,2022/6/24,Louisiana,0.001868286
9000,2022/6/25,Louisiana,0
8888,2022/6/26,Louisiana,0
8776,2022/6/27,Louisiana,0.002144608
8664,2022/6/28,Louisiana,0.002079002
8552,2022/6/29,Louisiana,0.001654533
8440,2022/6/30,Louisiana,0.000986842
8328,2022/7/1,Louisiana,0.002682164
8216,2022/7/2,Louisiana,0
8104,2022/7/3,Louisiana,0
7992,2022/7/4,Louisiana,0
7880,2022/7/5,Louisiana,0.000661959
7768,2022/7/6,Louisiana,0.00108972
7656,2022/7/7,Louisiana,0.000367918
7544,2022/7/8,Louisiana,0.00177683
7432,2022/7/9,Louisiana,0
7320,2022/7/10,Louisiana,0
7208,2022/7/11,Louisiana,0.001062323
7096,2022/7/12,Louisiana,0.003540305
6984,2022/7/13,Louisiana,0.00336984
6872,2022/7/14,Louisiana,0.00286123
6760,2022/7/15,Louisiana,0.000777303
6648,2022/7/16,Louisiana,0
6536,2022/7/17,Louisiana,0
6424,2022/7/18,Louisiana,0.001477651
6312,2022/7/19,Louisiana,0.002451648
6200,2022/7/20,Louisiana,0.000667111
6088,2022/7/21,Louisiana,0.003173687
5976,2022/7/22,Louisiana,0.004475942
5864,2022/7/23,Louisiana,0
5752,2022/7/24,Louisiana,0
5640,2022/7/25,Louisiana,0.001413761
5528,2022/7/26,Louisiana,0.010105448
5416,2022/7/27,Louisiana,0.003862868
5304,2022/7/28,Louisiana,0.002741395
5192,2022/7/29,Louisiana,0.004001779
5080,2022/7/30,Louisiana,0
4968,2022/7/31,Louisiana,0
4856,2022/8/1,Louisiana,0.004150454
4744,2022/8/2,Louisiana,0.00922778
4632,2022/8/3,Louisiana,0.004904365
4520,2022/8/4,Louisiana,0.002398082
4408,2022/8/5,Louisiana,0.006818182
4296,2022/8/6,Louisiana,0
4184,2022/8/7,Louisiana,0
4072,2022/8/8,Louisiana,0.002620373
3960,2022/8/9,Louisiana,0.012106538
3848,2022/8/10,Louisiana,0.003893576
3736,2022/8/11,Louisiana,0.006639428
3624,2022/8/12,Louisiana,0.005081875
3512,2022/8/13,Louisiana,0
3400,2022/8/14,Louisiana,0
3288,2022/8/15,Louisiana,0.002867155
3176,2022/8/16,Louisiana,0.007201646
3064,2022/8/17,Louisiana,0.012360212
2952,2022/8/18,Louisiana,0.012485812
2840,2022/8/19,Louisiana,0.005976096
2728,2022/8/20,Louisiana,0
2616,2022/8/21,Louisiana,0
2504,2022/8/22,Louisiana,0.006403415
2392,2022/8/23,Louisiana,0.009130435
2280,2022/8/24,Louisiana,0.003085059
2168,2022/8/25,Louisiana,0.004329004
2056,2022/8/26,Louisiana,0.005144033
1944,2022/8/27,Louisiana,0
1832,2022/8/28,Louisiana,0
1720,2022/8/29,Louisiana,0.002847528
1608,2022/8/30,Louisiana,0.004504505
1496,2022/8/31,Louisiana,0.00245942
1384,2022/9/1,Louisiana,0.002386635
1272,2022/9/2,Louisiana,0.004340749
1160,2022/9/3,Louisiana,0
1048,2022/9/4,Louisiana,0
936,2022/9/5,Louisiana,0
824,2022/9/6,Louisiana,0.003065604
712,2022/9/7,Louisiana,0.002458513
600,2022/9/8,Louisiana,0.014695077
488,2022/9/9,Louisiana,0.003157064
376,2022/9/10,Louisiana,0
264,2022/9/11,Louisiana,0
152,2022/9/12,Louisiana,0.004241782
40,2022/9/13,Louisiana,0.008465608
