,date,location,ratio
52212,2021/6/2,Florida,0.044570502
52102,2021/6/3,Florida,0.026091587
51992,2021/6/4,Florida,-0.000320774
51882,2021/6/5,Florida,0
51772,2021/6/6,Florida,0
51662,2021/6/7,Florida,0.008479966
51552,2021/6/8,Florida,0
51442,2021/6/9,Florida,0.085534591
51332,2021/6/10,Florida,0.026071842
51222,2021/6/11,Florida,0.026374609
51112,2021/6/12,Florida,0
51002,2021/6/13,Florida,0
50892,2021/6/14,Florida,0.029095792
50782,2021/6/15,Florida,0.063572149
50672,2021/6/16,Florida,0.031995346
50562,2021/6/17,Florida,0
50452,2021/6/18,Florida,0.065765212
50342,2021/6/19,Florida,0
50232,2021/6/20,Florida,0
50122,2021/6/21,Florida,0.008156607
50012,2021/6/22,Florida,0.042287076
49902,2021/6/23,Florida,0.011677282
49792,2021/6/24,Florida,0.013953488
49682,2021/6/25,Florida,0.035790598
49572,2021/6/26,Florida,0
49462,2021/6/27,Florida,0
49352,2021/6/28,Florida,0
49242,2021/6/29,Florida,0.012223071
49132,2021/6/30,Florida,0.017680034
49022,2021/7/1,Florida,0.014802632
48912,2021/7/2,Florida,0.012638231
48802,2021/7/3,Florida,0
48692,2021/7/4,Florida,0
48582,2021/7/5,Florida,0
48472,2021/7/6,Florida,0
48362,2021/7/7,Florida,0
48252,2021/7/8,Florida,0.028637177
48142,2021/7/9,Florida,0.005644403
48032,2021/7/10,Florida,0
47922,2021/7/11,Florida,0
47812,2021/7/12,Florida,0
47702,2021/7/13,Florida,0.003533338
47592,2021/7/14,Florida,0.011050584
47482,2021/7/15,Florida,0.006418485
47372,2021/7/16,Florida,0.003646145
47262,2021/7/17,Florida,0
47152,2021/7/18,Florida,0
47042,2021/7/19,Florida,0
46932,2021/7/20,Florida,0.001124204
46822,2021/7/21,Florida,0.006453049
46712,2021/7/22,Florida,0.006800032
46602,2021/7/23,Florida,0.003779894
46492,2021/7/24,Florida,0
46382,2021/7/25,Florida,0
46272,2021/7/26,Florida,0
46162,2021/7/27,Florida,0.002035437
46052,2021/7/28,Florida,0.005736376
45942,2021/7/29,Florida,0.003183808
45832,2021/7/30,Florida,0.004719414
45722,2021/7/31,Florida,0
45612,2021/8/1,Florida,0
45502,2021/8/2,Florida,0
45392,2021/8/3,Florida,0.0019609
45282,2021/8/4,Florida,0.008266903
45172,2021/8/5,Florida,0.004172255
45062,2021/8/6,Florida,0.006254552
44952,2021/8/7,Florida,0
44842,2021/8/8,Florida,0
44732,2021/8/9,Florida,0
44622,2021/8/10,Florida,0.004115881
44512,2021/8/11,Florida,0.000161597
44402,2021/8/12,Florida,0.017283114
44292,2021/8/13,Florida,0.0047844
44182,2021/8/14,Florida,0
44072,2021/8/15,Florida,0
43962,2021/8/16,Florida,0.006370904
43852,2021/8/17,Florida,0.000323042
43742,2021/8/18,Florida,0.000342833
43632,2021/8/19,Florida,0.051263955
43522,2021/8/20,Florida,0.009282452
43412,2021/8/21,Florida,0
43302,2021/8/22,Florida,0
43192,2021/8/23,Florida,0.011010132
43082,2021/8/24,Florida,0.000282912
42972,2021/8/25,Florida,0.000343472
42862,2021/8/26,Florida,0.041396738
42752,2021/8/27,Florida,0.01247977
42642,2021/8/28,Florida,0
42532,2021/8/29,Florida,0
42422,2021/8/30,Florida,0.018418688
42312,2021/8/31,Florida,0.000429923
42202,2021/9/1,Florida,0.00052499
42092,2021/9/2,Florida,0.061593703
41982,2021/9/3,Florida,0.023458256
41872,2021/9/4,Florida,0
41762,2021/9/5,Florida,0
41652,2021/9/6,Florida,0
41542,2021/9/7,Florida,0.011572341
41432,2021/9/8,Florida,0.000290402
41322,2021/9/9,Florida,0.104634264
41212,2021/9/10,Florida,0.027711446
41102,2021/9/11,Florida,0
40992,2021/9/12,Florida,0
40882,2021/9/13,Florida,0
40772,2021/9/14,Florida,0.042654867
40662,2021/9/15,Florida,0.000279772
40552,2021/9/16,Florida,0.159221311
40442,2021/9/17,Florida,0.037998229
40332,2021/9/18,Florida,0
40222,2021/9/19,Florida,0
40112,2021/9/20,Florida,0.071381068
40002,2021/9/21,Florida,0.000378759
39892,2021/9/22,Florida,0.000297826
39780,2021/9/23,Florida,0.287781732
39668,2021/9/24,Florida,0.060842833
39556,2021/9/25,Florida,0
39444,2021/9/26,Florida,0
39332,2021/9/27,Florida,0.054861427
39220,2021/9/28,Florida,0.000791139
39108,2021/9/29,Florida,0.000687403
38996,2021/9/30,Florida,0.196193265
38884,2021/10/1,Florida,0.049751244
38772,2021/10/2,Florida,0
38660,2021/10/3,Florida,0
38548,2021/10/4,Florida,0.055238095
38436,2021/10/5,Florida,0.000833797
38324,2021/10/6,Florida,0.000793231
38212,2021/10/7,Florida,0.220343759
38100,2021/10/8,Florida,0.064612326
37988,2021/10/9,Florida,0
37876,2021/10/10,Florida,0
37764,2021/10/11,Florida,0
37652,2021/10/12,Florida,0.091460772
37540,2021/10/13,Florida,0.001197605
37428,2021/10/14,Florida,0.120817293
37316,2021/10/15,Florida,0.050806728
37204,2021/10/16,Florida,0
37092,2021/10/17,Florida,0
36980,2021/10/18,Florida,0.091408269
36868,2021/10/19,Florida,0.000471254
36756,2021/10/20,Florida,0
36644,2021/10/21,Florida,0.205570292
36532,2021/10/22,Florida,0.096106456
36420,2021/10/23,Florida,0
36308,2021/10/24,Florida,0
36196,2021/10/25,Florida,0.031295137
36084,2021/10/26,Florida,0
35972,2021/10/27,Florida,0
35860,2021/10/28,Florida,0.278080158
35748,2021/10/29,Florida,0.084745763
35636,2021/10/30,Florida,0
35524,2021/10/31,Florida,0
35412,2021/11/1,Florida,0
35300,2021/11/2,Florida,0
35188,2021/11/3,Florida,0
35076,2021/11/4,Florida,0
34964,2021/11/5,Florida,0.376203966
34852,2021/11/6,Florida,0
34740,2021/11/7,Florida,0
34628,2021/11/8,Florida,0.043591074
34516,2021/11/9,Florida,0
34404,2021/11/10,Florida,0
34292,2021/11/11,Florida,0
34180,2021/11/12,Florida,0.075939031
34068,2021/11/13,Florida,0.000708215
33956,2021/11/14,Florida,0
33844,2021/11/15,Florida,0.073795181
33732,2021/11/16,Florida,0.00064433
33620,2021/11/17,Florida,0
33508,2021/11/18,Florida,0
33396,2021/11/19,Florida,0.176161919
33284,2021/11/20,Florida,0
33172,2021/11/21,Florida,0
33060,2021/11/22,Florida,0.039855072
32948,2021/11/23,Florida,0
32836,2021/11/24,Florida,0
32724,2021/11/25,Florida,0
32612,2021/11/26,Florida,0
32500,2021/11/27,Florida,0
32388,2021/11/28,Florida,0
32276,2021/11/29,Florida,0.081645437
32164,2021/11/30,Florida,0.006127451
32052,2021/12/1,Florida,0
31940,2021/12/2,Florida,0.038588235
31828,2021/12/3,Florida,0.035804337
31716,2021/12/4,Florida,0
31604,2021/12/5,Florida,0
31492,2021/12/6,Florida,0.032424466
31380,2021/12/7,Florida,0
31268,2021/12/8,Florida,0
31156,2021/12/9,Florida,0.094577007
31044,2021/12/10,Florida,0.00785124
30932,2021/12/11,Florida,0
30820,2021/12/12,Florida,0
30708,2021/12/13,Florida,0.012160414
30596,2021/12/14,Florida,0
30484,2021/12/15,Florida,0.000242307
30372,2021/12/16,Florida,0.018335684
30260,2021/12/17,Florida,0.003301081
30148,2021/12/18,Florida,0
30036,2021/12/19,Florida,0
29924,2021/12/20,Florida,0.002390785
29812,2021/12/21,Florida,0
29700,2021/12/22,Florida,0
29588,2021/12/23,Florida,0.002525176
29476,2021/12/24,Florida,0
29364,2021/12/25,Florida,0
29252,2021/12/26,Florida,0
29140,2021/12/27,Florida,0.000583682
29028,2021/12/28,Florida,3.44E-05
28916,2021/12/29,Florida,0
28804,2021/12/30,Florida,0.001156099
28692,2021/12/31,Florida,0.000314169
28580,2022/1/1,Florida,0
28468,2022/1/2,Florida,0
28356,2022/1/3,Florida,0
28244,2022/1/4,Florida,0.000190932
28132,2022/1/5,Florida,1.68E-05
28020,2022/1/6,Florida,0.001201003
27908,2022/1/7,Florida,0.000858403
27796,2022/1/8,Florida,0
27684,2022/1/9,Florida,0
27572,2022/1/10,Florida,0.000968285
