,date,location,ratio
29060,2021/12/28,Mississippi,0.008154188
28948,2021/12/29,Mississippi,0.005286589
28836,2021/12/30,Mississippi,0.002251791
28724,2021/12/31,Mississippi,0
28612,2022/1/1,Mississippi,0
28500,2022/1/2,Mississippi,0
28388,2022/1/3,Mississippi,0.000285307
28276,2022/1/4,Mississippi,0.007644628
28164,2022/1/5,Mississippi,0.001668689
28052,2022/1/6,Mississippi,0.001130103
27940,2022/1/7,Mississippi,0.002361972
27828,2022/1/8,Mississippi,0
27716,2022/1/9,Mississippi,0
27604,2022/1/10,Mississippi,0.000970638
27492,2022/1/11,Mississippi,0.003486143
27380,2022/1/12,Mississippi,0.003169186
27268,2022/1/13,Mississippi,0.002034466
27156,2022/1/14,Mississippi,0.002043011
27044,2022/1/15,Mississippi,0
26932,2022/1/16,Mississippi,0
26820,2022/1/17,Mississippi,0
26708,2022/1/18,Mississippi,0.000757036
26596,2022/1/19,Mississippi,0.005673759
26484,2022/1/20,Mississippi,0.002041061
26372,2022/1/21,Mississippi,0.001864429
26260,2022/1/22,Mississippi,0
26148,2022/1/23,Mississippi,0
26036,2022/1/24,Mississippi,0.001022736
25924,2022/1/25,Mississippi,0.004277857
25812,2022/1/26,Mississippi,0.002880534
25700,2022/1/27,Mississippi,0.00489671
25588,2022/1/28,Mississippi,0.004518344
25476,2022/1/29,Mississippi,0
25364,2022/1/30,Mississippi,0
25252,2022/1/31,Mississippi,0.010664479
25140,2022/2/1,Mississippi,0.025653095
25028,2022/2/2,Mississippi,0.021212121
24916,2022/2/3,Mississippi,0.004987531
24804,2022/2/4,Mississippi,0.00612323
24692,2022/2/5,Mississippi,0
24580,2022/2/6,Mississippi,0
24468,2022/2/7,Mississippi,0.002109069
24356,2022/2/8,Mississippi,0.04503632
24244,2022/2/9,Mississippi,0.033161068
24132,2022/2/10,Mississippi,0.031908489
24020,2022/2/11,Mississippi,0.022603978
23908,2022/2/12,Mississippi,0
23796,2022/2/13,Mississippi,0
23684,2022/2/14,Mississippi,0.019919474
23572,2022/2/15,Mississippi,0.035913807
23460,2022/2/16,Mississippi,0.070621469
23348,2022/2/17,Mississippi,0.030664395
23236,2022/2/18,Mississippi,0.038655462
23124,2022/2/19,Mississippi,0
23012,2022/2/20,Mississippi,0
22900,2022/2/21,Mississippi,0
22788,2022/2/22,Mississippi,0.011777302
22676,2022/2/23,Mississippi,0.177121771
22564,2022/2/24,Mississippi,0.055452865
22452,2022/2/25,Mississippi,0.041594454
22340,2022/2/26,Mississippi,0
22228,2022/2/27,Mississippi,0
22116,2022/2/28,Mississippi,0.035067873
22004,2022/3/1,Mississippi,0.26754386
21892,2022/3/2,Mississippi,0.033482143
21780,2022/3/3,Mississippi,0.024324324
21668,2022/3/4,Mississippi,0.121621622
21556,2022/3/5,Mississippi,0
21444,2022/3/6,Mississippi,0
21332,2022/3/7,Mississippi,0.032840722
21220,2022/3/8,Mississippi,0.234899329
21108,2022/3/9,Mississippi,0.134969325
20996,2022/3/10,Mississippi,0.11875
20884,2022/3/11,Mississippi,0.029520295
20772,2022/3/12,Mississippi,0
20660,2022/3/13,Mississippi,0
20548,2022/3/14,Mississippi,0.051282051
20436,2022/3/15,Mississippi,0.08496732
20324,2022/3/16,Mississippi,0.204081633
20212,2022/3/17,Mississippi,0.142857143
20100,2022/3/18,Mississippi,0.098214286
19988,2022/3/19,Mississippi,0
19876,2022/3/20,Mississippi,0
19764,2022/3/21,Mississippi,0.024489796
19652,2022/3/22,Mississippi,0.301886792
19540,2022/3/23,Mississippi,0.007751938
19428,2022/3/24,Mississippi,0
19316,2022/3/25,Mississippi,0.067669173
19204,2022/3/26,Mississippi,0
19092,2022/3/27,Mississippi,0
18980,2022/3/28,Mississippi,0.037878788
18868,2022/3/29,Mississippi,0.194029851
18756,2022/3/30,Mississippi,0
18644,2022/3/31,Mississippi,0.007633588
18532,2022/4/1,Mississippi,0.012269939
18420,2022/4/2,Mississippi,0
18308,2022/4/3,Mississippi,0
18196,2022/4/4,Mississippi,0.006772009
18084,2022/4/5,Mississippi,0.037313433
17972,2022/4/6,Mississippi,0.027272727
17860,2022/4/7,Mississippi,0
17748,2022/4/8,Mississippi,0.014218009
17636,2022/4/9,Mississippi,0
17524,2022/4/10,Mississippi,0
17412,2022/4/11,Mississippi,0
17300,2022/4/12,Mississippi,0.005025126
17188,2022/4/13,Mississippi,0.051724138
17076,2022/4/14,Mississippi,0.008130081
16964,2022/4/15,Mississippi,0.011627907
16852,2022/4/16,Mississippi,0
16740,2022/4/17,Mississippi,0
16628,2022/4/18,Mississippi,0.013513514
16516,2022/4/19,Mississippi,0.1
16404,2022/4/20,Mississippi,0.03030303
16292,2022/4/21,Mississippi,0
16180,2022/4/22,Mississippi,0.04
16068,2022/4/23,Mississippi,0
15956,2022/4/24,Mississippi,0
15844,2022/4/25,Mississippi,0
15732,2022/4/26,Mississippi,0
15620,2022/4/27,Mississippi,0.034090909
15508,2022/4/28,Mississippi,0.024390244
15396,2022/4/29,Mississippi,0.00617284
15284,2022/4/30,Mississippi,0
15172,2022/5/1,Mississippi,0
15060,2022/5/2,Mississippi,0.005763689
14948,2022/5/3,Mississippi,0.027972028
14836,2022/5/4,Mississippi,0
14724,2022/5/5,Mississippi,0.005434783
14612,2022/5/6,Mississippi,0.011811024
14500,2022/5/7,Mississippi,0
14388,2022/5/8,Mississippi,0
14276,2022/5/9,Mississippi,0
14164,2022/5/10,Mississippi,0.007490637
14052,2022/5/11,Mississippi,0
13940,2022/5/12,Mississippi,0.001709402
13828,2022/5/13,Mississippi,0
13716,2022/5/14,Mississippi,0
13604,2022/5/15,Mississippi,0
13492,2022/5/16,Mississippi,0.003141361
13380,2022/5/17,Mississippi,0.003205128
13268,2022/5/18,Mississippi,0
13156,2022/5/19,Mississippi,0.002212389
13044,2022/5/20,Mississippi,0.008333333
12932,2022/5/21,Mississippi,0
12820,2022/5/22,Mississippi,0
12708,2022/5/23,Mississippi,0
12596,2022/5/24,Mississippi,0
12484,2022/5/25,Mississippi,0.001980198
12372,2022/5/26,Mississippi,0
12260,2022/5/27,Mississippi,0
12148,2022/5/28,Mississippi,0
12036,2022/5/29,Mississippi,0
11924,2022/5/30,Mississippi,0
11812,2022/5/31,Mississippi,0.000666667
11700,2022/6/1,Mississippi,0.005454545
11588,2022/6/2,Mississippi,0
11476,2022/6/3,Mississippi,0
11364,2022/6/4,Mississippi,0
11252,2022/6/5,Mississippi,0
11140,2022/6/6,Mississippi,0.00074129
11028,2022/6/7,Mississippi,0.00896861
10916,2022/6/8,Mississippi,0.002358491
10804,2022/6/9,Mississippi,0
10692,2022/6/10,Mississippi,0.001212121
10580,2022/6/11,Mississippi,0
10468,2022/6/12,Mississippi,0
10356,2022/6/13,Mississippi,0.000627746
10244,2022/6/14,Mississippi,0.009111617
10132,2022/6/15,Mississippi,0
10020,2022/6/16,Mississippi,0
9908,2022/6/17,Mississippi,0.002595156
9796,2022/6/18,Mississippi,0
9684,2022/6/19,Mississippi,0
9572,2022/6/20,Mississippi,0
9460,2022/6/21,Mississippi,0.000866551
9348,2022/6/22,Mississippi,0.005307051
9236,2022/6/23,Mississippi,0.001908397
9124,2022/6/24,Mississippi,0.001452433
9012,2022/6/25,Mississippi,0
8900,2022/6/26,Mississippi,0
8788,2022/6/27,Mississippi,0.001867762
8676,2022/6/28,Mississippi,0.003490401
8564,2022/6/29,Mississippi,0
8452,2022/6/30,Mississippi,0.003094911
8340,2022/7/1,Mississippi,0.000610874
8228,2022/7/2,Mississippi,0
8116,2022/7/3,Mississippi,0
8004,2022/7/4,Mississippi,0
7892,2022/7/5,Mississippi,0.000308642
7780,2022/7/6,Mississippi,0.011851852
7668,2022/7/7,Mississippi,0
7556,2022/7/8,Mississippi,0.000993049
7444,2022/7/9,Mississippi,0
7332,2022/7/10,Mississippi,0
7220,2022/7/11,Mississippi,0.000271665
7108,2022/7/12,Mississippi,0.008083141
6996,2022/7/13,Mississippi,0
6884,2022/7/14,Mississippi,0.00148002
6772,2022/7/15,Mississippi,0.003103662
6660,2022/7/16,Mississippi,0
6548,2022/7/17,Mississippi,0
6436,2022/7/18,Mississippi,0.009723488
6324,2022/7/19,Mississippi,-0.016961131
6212,2022/7/20,Mississippi,0.007382169
6100,2022/7/21,Mississippi,0
5988,2022/7/22,Mississippi,0.009265387
5876,2022/7/23,Mississippi,0
5764,2022/7/24,Mississippi,0
5652,2022/7/25,Mississippi,0.000291886
5540,2022/7/26,Mississippi,0.004570384
5428,2022/7/27,Mississippi,0.011730205
5316,2022/7/28,Mississippi,0.000628141
5204,2022/7/29,Mississippi,0.014117647
5092,2022/7/30,Mississippi,0
4980,2022/7/31,Mississippi,0
4868,2022/8/1,Mississippi,0.00188537
4756,2022/8/2,Mississippi,0.008577555
4644,2022/8/3,Mississippi,0.006349206
4532,2022/8/4,Mississippi,0.001921845
4420,2022/8/5,Mississippi,0.005235602
4308,2022/8/6,Mississippi,0
4196,2022/8/7,Mississippi,0
4084,2022/8/8,Mississippi,0.004235657
3972,2022/8/9,Mississippi,0.005597015
3860,2022/8/10,Mississippi,0.006253006
3748,2022/8/11,Mississippi,0.000636537
3636,2022/8/12,Mississippi,0.00331785
3524,2022/8/13,Mississippi,0
3412,2022/8/14,Mississippi,0
3300,2022/8/15,Mississippi,0.00362757
3188,2022/8/16,Mississippi,0.002617801
3076,2022/8/17,Mississippi,0.012014134
2964,2022/8/18,Mississippi,0.000610128
2852,2022/8/19,Mississippi,0.004563233
2740,2022/8/20,Mississippi,0
2628,2022/8/21,Mississippi,0
2516,2022/8/22,Mississippi,0
2404,2022/8/23,Mississippi,0.001991536
2292,2022/8/24,Mississippi,0
2180,2022/8/25,Mississippi,0
2068,2022/8/26,Mississippi,0
1956,2022/8/27,Mississippi,0
1844,2022/8/28,Mississippi,0
1732,2022/8/29,Mississippi,0
1620,2022/8/30,Mississippi,0.003438114
1508,2022/8/31,Mississippi,0
1396,2022/9/1,Mississippi,0
1284,2022/9/2,Mississippi,0
1172,2022/9/3,Mississippi,0
1060,2022/9/4,Mississippi,0
948,2022/9/5,Mississippi,0
836,2022/9/6,Mississippi,0.004635193
724,2022/9/7,Mississippi,0
612,2022/9/8,Mississippi,0
500,2022/9/9,Mississippi,0
388,2022/9/10,Mississippi,0
276,2022/9/11,Mississippi,0
164,2022/9/12,Mississippi,0
52,2022/9/13,Mississippi,0.008842222
