,date,location,ratio
78130,2020/10/10,South Carolina,0.022222222
78020,2020/10/11,South Carolina,0.001273885
77910,2020/10/12,South Carolina,0.010785824
77800,2020/10/13,South Carolina,0.020531401
77690,2020/10/14,South Carolina,0.018358531
77580,2020/10/15,South Carolina,0.01079414
77470,2020/10/16,South Carolina,0.006974717
77360,2020/10/17,South Carolina,0.02289282
77250,2020/10/18,South Carolina,0.016752577
77140,2020/10/19,South Carolina,0.017770598
77030,2020/10/20,South Carolina,0.03959276
76920,2020/10/21,South Carolina,0.013888889
76810,2020/10/22,South Carolina,0.041666667
76700,2020/10/23,South Carolina,0.020676692
76590,2020/10/24,South Carolina,0.02020202
76480,2020/10/25,South Carolina,0.006731488
76370,2020/10/26,South Carolina,0.025516403
76260,2020/10/27,South Carolina,0.017625232
76150,2020/10/28,South Carolina,0.037280702
76040,2020/10/29,South Carolina,0.011818182
75930,2020/10/30,South Carolina,0.006979063
75820,2020/10/31,South Carolina,0.038310413
75710,2020/11/1,South Carolina,0.000708717
75600,2020/11/2,South Carolina,0.011185682
75490,2020/11/3,South Carolina,0.021256039
75380,2020/11/4,South Carolina,0.018518519
75270,2020/11/5,South Carolina,0.009102731
75160,2020/11/6,South Carolina,0.01054339
75050,2020/11/7,South Carolina,0.005347594
74940,2020/11/8,South Carolina,0.022198732
74830,2020/11/9,South Carolina,0.007112376
74720,2020/11/10,South Carolina,0.0155902
74610,2020/11/11,South Carolina,0.011137629
74500,2020/11/12,South Carolina,0.005351171
74390,2020/11/13,South Carolina,0.010552452
74280,2020/11/14,South Carolina,0.004704652
74170,2020/11/15,South Carolina,0.001339585
74060,2020/11/16,South Carolina,0.027927928
73950,2020/11/17,South Carolina,0.010132502
73840,2020/11/18,South Carolina,0.016806723
73730,2020/11/19,South Carolina,0.011091652
73620,2020/11/20,South Carolina,0.014992504
73510,2020/11/21,South Carolina,0.023155627
73400,2020/11/22,South Carolina,0.007047768
73290,2020/11/23,South Carolina,0.003977725
73180,2020/11/24,South Carolina,0.014898689
73070,2020/11/25,South Carolina,0.00238806
72960,2020/11/26,South Carolina,0
72850,2020/11/27,South Carolina,0.013092551
72740,2020/11/28,South Carolina,0
72630,2020/11/29,South Carolina,0.005747126
72520,2020/11/30,South Carolina,0.020618557
72410,2020/12/1,South Carolina,0.016140351
72300,2020/12/2,South Carolina,0.020800832
72190,2020/12/3,South Carolina,0.009874327
72080,2020/12/4,South Carolina,0.010169492
71970,2020/12/5,South Carolina,0.006517691
71860,2020/12/6,South Carolina,0.017108939
71750,2020/12/7,South Carolina,0.005092049
71640,2020/12/8,South Carolina,0.002606429
71530,2020/12/9,South Carolina,0.010843373
71420,2020/12/10,South Carolina,0.006690455
71310,2020/12/11,South Carolina,0.01299435
71200,2020/12/12,South Carolina,0.003359462
71090,2020/12/13,South Carolina,0.01584507
70980,2020/12/14,South Carolina,0.004669261
70870,2020/12/15,South Carolina,0.001965409
70760,2020/12/16,South Carolina,0.0157199
70650,2020/12/17,South Carolina,0.016195857
70540,2020/12/18,South Carolina,0.006741051
70430,2020/12/19,South Carolina,0.006645478
70320,2020/12/20,South Carolina,0.01394214
70210,2020/12/21,South Carolina,0.011602922
70100,2020/12/22,South Carolina,0.006029285
69990,2020/12/23,South Carolina,0.01245509
69880,2020/12/24,South Carolina,0.005360972
69770,2020/12/25,South Carolina,0
69660,2020/12/26,South Carolina,0.020962733
69550,2020/12/27,South Carolina,0.004254151
69440,2020/12/28,South Carolina,0.009620524
69330,2020/12/29,South Carolina,0.009796238
69220,2020/12/30,South Carolina,0.017751479
69110,2020/12/31,South Carolina,0.011656746
69000,2021/1/1,South Carolina,0
68890,2021/1/2,South Carolina,0.017079255
68780,2021/1/3,South Carolina,0.009384426
68670,2021/1/4,South Carolina,0.003944255
68560,2021/1/5,South Carolina,0.005382545
68450,2021/1/6,South Carolina,0.016272762
68340,2021/1/7,South Carolina,0.016198483
68230,2021/1/8,South Carolina,0.00560686
68120,2021/1/9,South Carolina,0.010663507
68010,2021/1/10,South Carolina,0.011934249
67900,2021/1/11,South Carolina,0.004793864
